case_id,created_date,business_unit,product_type,process_name,workflow_stage,case_status,priority,channel,customer_segment,region,document_type,policy_reference,risk_band,transaction_amount_inr,customer_tenure_months,documents_submitted_count,fraud_alert_score,sla_hours,actual_tat_hours,sla_breach_flag,rework_count,exception_flag,csat_score,root_cause,resolution_code,knowledge_article_tag,case_summary,resolution_notes,closure_date
LO-2025-000943,2028-04-15,Complaints & Exceptions,Credit Card,Disbursement,Approval,In Review,High,Web Portal,SME,North,Exception Memo,POL-SLA-512,High,"1,50,330.08",17,3,78.4,14,19.8,Yes,0,No,4.3,Income Variance,Rejected - Policy,Sanction Conditions,Customer requested disbursement for Credit Card; name mismatch flagged during Disbursement. Exception Memo review required under POL-SLA-512.,Ops reviewer tagged case as High due to name mismatch. Suggested action: update sanction terms.,
LO-2025-000944,2028-04-16,Application Intake,Personal Loan,Income Validation,Validation,Closed,Medium,Email,Affluent,North,Closure Request,POL-KYC-101,High,"2,48,285.99",21,4,68.1,18,13.5,No,0,No,4.8,Income Variance,Escalated to Ops Manager,KYC Exception,Case originated via Email for Personal Loan. AML alert caused delay at Validation; refer POL-KYC-101.,Ops reviewer tagged case as Medium due to AML alert. Suggested action: close as duplicate.,07/01/25
LO-2025-000945,2028-04-17,Application Intake,Auto Loan,Sanction Review,Fulfillment,Closed,Critical,Web Portal,Retail Mass,East,Dispute Form,POL-COMP-709,Moderate,"8,66,462.60",14,1,10.2,20,17.6,No,1,No,4.6,Missing Document,Closed - Withdrawn,Income Assessment,Retail Mass borrower submitted Dispute Form; address mismatch noted while performing Sanction Review. Manual review requested.,Ops reviewer tagged case as Critical due to address mismatch. Suggested action: close as duplicate.,21/06/25
LO-2025-000946,2028-04-18,KYC & Document Validation,Credit Card,Disbursement,Approval,In Review,Medium,Web Portal,Retail Mass,East,Income Proof,POL-SERV-605,High,"68,297.89",23,3,56.7,16,23.8,Yes,1,No,4.1,Signature Mismatch,Closed - Duplicate,Collateral Review,Case originated via Web Portal for Credit Card. system queue delay caused delay at Approval; refer POL-SERV-605.,Exception memo logged. Customer segment Retail Mass; resolution path is re-run KYC screening.,
LO-2025-000947,2028-04-19,Servicing & Amendments,Loan Against Property,Sanction Review,Closure,Closed,High,Web Portal,Corporate,Central,Exception Memo,POL-SLA-512,High,"20,24,038.57",59,1,73,22,27.5,Yes,1,No,3.6,Collateral Valuation Gap,Resolved - Standard,SLA Monitoring,Customer requested sanction clarification for Loan Against Property; AML alert flagged during Sanction Review. Exception Memo review required under POL-SLA-512.,Ops reviewer tagged case as High due to AML alert. Suggested action: re-run KYC screening.,29/08/25
LO-2025-000948,2028-04-20,Complaints & Exceptions,Home Loan,KYC Verification,Post-Disbursement,In Review,Medium,Email,Corporate,South,Sanction Letter,POL-DOC-330,High,"69,73,252.87",77,1,53.9,12,1,No,1,No,3.1,Collateral Valuation Gap,Awaiting Customer Action,Sanction Conditions,Email request raised for Home Loan. Team observed AML alert in Post-Disbursement; case routed to Complaints & Exceptions.,Ops reviewer tagged case as Medium due to AML alert. Suggested action: trigger manual credit review.,
LO-2025-000949,2028-04-21,Credit Decision Support,Credit Card,Sanction Review,Approval,Escalated,Low,Branch,SME,North,Dispute Form,POL-SERV-605,Low,"91,466.04",28,1,0,30,28.8,No,2,Yes,3.1,Rate Revision Request,Closed - Withdrawn,Disbursement Hold,Branch request raised for Credit Card. Team observed AML alert in Approval; case routed to Credit Decision Support.,Analyst checked Dispute Form and updated workflow to Escalated. Next step: seek risk approval.,
LO-2025-000950,2028-04-22,Servicing & Amendments,Auto Loan,EMI Restructuring,Validation,Pending Documents,High,Relationship Manager,Affluent,Central,Bank Statement,POL-SERV-605,High,"8,15,392.89",55,3,77.3,28,28.3,Yes,2,Yes,3.7,Name Mismatch,Awaiting Customer Action,Complaint Handling,Case originated via Relationship Manager for Auto Loan. fraud suspicion caused delay at Validation; refer POL-SERV-605.,Branch follow-up completed. fraud suspicion remains open; refer to POL-SERV-605 before collect pending documents.,
LO-2025-000951,2028-04-23,Servicing & Amendments,Credit Card,Application Review,Validation,Pending Documents,High,Web Portal,Affluent,East,Income Proof,POL-COMP-709,Low,"95,258.20",32,2,0,22,10.1,No,2,Yes,3.9,Rate Revision Request,Rejected - Risk,Collateral Review,Affluent borrower submitted Income Proof; collateral valuation gap noted while performing Application Review. Manual review requested.,Exception memo logged. Customer segment Affluent; resolution path is collect pending documents.,
LO-2025-000952,2028-04-24,Application Intake,Personal Loan,Fraud Review,Decisioning,Closed,Medium,Branch,Affluent,North,Exception Memo,POL-SLA-512,Low,"4,38,669.79",56,2,13.9,8,11.5,Yes,0,Yes,2.9,Manual Override Needed,Closed - Withdrawn,SLA Monitoring,Customer requested disbursement for Personal Loan; address mismatch flagged during Fraud Review. Exception Memo review required under POL-SLA-512.,Ops reviewer tagged case as Medium due to address mismatch. Suggested action: close as duplicate.,11/02/25
LO-2025-000953,2028-04-25,KYC & Document Validation,Credit Card,Closure Request,Post-Disbursement,Approved,Medium,Mobile App,Retail Mass,North,Dispute Form,POL-CREDIT-214,High,"1,86,737.22",12,2,70,20,32.6,Yes,0,No,3.8,System Queue Delay,Resolved - Standard,SLA Monitoring,Case originated via Mobile App for Credit Card. name mismatch caused delay at Post-Disbursement; refer POL-CREDIT-214.,Branch follow-up completed. name mismatch remains open; refer to POL-CREDIT-214 before re-run KYC screening.,22/02/25
LO-2025-000954,2028-04-26,Application Intake,SME Working Capital,Closure Request,Decisioning,In Review,Low,Branch,Retail Mass,South,Exception Memo,POL-SLA-512,High,"52,18,722.03",60,1,16.5,26,28.6,Yes,0,No,4.1,Rate Revision Request,Resolved - Manual Review,KYC Exception,Branch request raised for SME Working Capital. Team observed system queue delay in Decisioning; case routed to Application Intake.,Analyst checked Exception Memo and updated workflow to In Review. Next step: complete disbursement check.,
LO-2025-000955,2028-04-27,Credit Decision Support,Personal Loan,Fraud Review,Intake,Rejected,Critical,Branch,SME,Central,Dispute Form,POL-DOC-330,Moderate,"5,23,800.95",14,2,35.8,4,5.9,Yes,1,Yes,4.3,AML Trigger,Rejected - Policy,Fraud Escalation,Case originated via Branch for Personal Loan. income variance caused delay at Intake; refer POL-DOC-330.,Analyst checked Dispute Form and updated workflow to Rejected. Next step: collect pending documents.,06/09/25
LO-2025-000956,2028-04-28,Credit Decision Support,Credit Card,Fraud Review,Decisioning,In Review,High,Mobile App,Retail Mass,East,Collateral Deed,POL-CREDIT-214,Moderate,"55,527.26",20,3,26.2,6,17.1,Yes,2,Yes,3.2,Income Variance,Closed - Withdrawn,Sanction Conditions,Customer asked for rate revision for Credit Card; duplicate request flagged during Fraud Review. Collateral Deed review required under POL-CREDIT-214.,Exception memo logged. Customer segment Retail Mass; resolution path is re-run KYC screening.,
LO-2025-000957,2028-04-29,Disbursement Control,Auto Loan,Application Review,Decisioning,In Review,High,Branch,Affluent,North,Sanction Letter,POL-SLA-512,High,"11,90,459.86",39,4,62.1,22,1,No,0,No,5,System Queue Delay,Resolved - Standard,Collateral Review,Affluent borrower submitted Sanction Letter; income variance noted while performing Application Review. Manual review requested.,Exception memo logged. Customer segment Affluent; resolution path is trigger manual credit review.,
LO-2025-000958,2028-04-30,Application Intake,Personal Loan,Collateral Check,Decisioning,Closed,Critical,Mobile App,SME,South,Collateral Deed,POL-COMP-709,Low,"3,21,144.99",74,5,14.9,32,40.7,Yes,0,No,4,Address Mismatch,Resolved - Standard,Income Assessment,SME borrower submitted Collateral Deed; address mismatch noted while performing Collateral Check. Manual review requested.,Analyst checked Collateral Deed and updated workflow to Closed. Next step: update sanction terms.,25/10/25
LO-2025-000959,2028-05-01,Complaints & Exceptions,Home Loan,EMI Restructuring,Approval,Closed,High,Web Portal,Retail Mass,South,Income Proof,POL-DOC-330,High,"34,71,976.17",45,3,76.3,28,22.2,No,2,Yes,2.6,Name Mismatch,Awaiting Customer Action,Closure & NOC,Case originated via Web Portal for Home Loan. system queue delay caused delay at Approval; refer POL-DOC-330.,Ops reviewer tagged case as High due to system queue delay. Suggested action: update sanction terms.,10/10/25
LO-2025-000960,2028-05-02,Credit Decision Support,Home Loan,KYC Verification,Intake,Open,Low,Relationship Manager,Corporate,West,Collateral Deed,POL-COMP-709,Severe,"22,93,216.10",61,12,100,18,29.5,Yes,2,Yes,4,Income Variance,Resolved - Manual Review,Fraud Escalation,Relationship Manager request raised for Home Loan. Team observed fraud suspicion in Intake; case routed to Credit Decision Support.,Branch follow-up completed. fraud suspicion remains open; refer to POL-COMP-709 before re-run KYC screening.,
LO-2025-000961,2028-05-03,Servicing & Amendments,Home Loan,Closure Request,Exception Handling,In Review,Low,Branch,Retail Mass,Central,Exception Memo,POL-SLA-512,Moderate,"20,70,201.93",11,1,49.5,26,26,No,1,No,4.1,Name Mismatch,Resolved - Standard,Rate Revision,Case originated via Branch for Home Loan. signature mismatch caused delay at Exception Handling; refer POL-SLA-512.,Ops reviewer tagged case as Low due to signature mismatch. Suggested action: complete disbursement check.,
LO-2025-000962,2028-05-04,Servicing & Amendments,Home Loan,EMI Restructuring,Post-Disbursement,Closed,Medium,Web Portal,SME,West,Bank Statement,POL-KYC-101,High,"30,27,628.73",38,11,19.5,30,47.3,Yes,1,No,4,System Queue Delay,Awaiting Customer Action,Income Assessment,Customer reported document upload issue for Home Loan; system queue delay flagged during EMI Restructuring. Bank Statement review required under POL-KYC-101.,Exception memo logged. Customer segment SME; resolution path is trigger manual credit review.,16/01/25
LO-2025-000963,2028-05-05,KYC & Document Validation,Auto Loan,Closure Request,Approval,Rejected,Medium,Relationship Manager,Retail Mass,North,Exception Memo,POL-DOC-330,Moderate,"7,19,665.57",34,2,20.3,20,10.3,No,0,No,4.5,Collateral Valuation Gap,Rejected - Policy,Sanction Conditions,Retail Mass borrower submitted Exception Memo; fraud suspicion noted while performing Closure Request. Manual review requested.,Branch follow-up completed. fraud suspicion remains open; refer to POL-DOC-330 before contact customer for clarification.,07/04/25
LO-2025-000964,2028-05-06,Application Intake,Auto Loan,Income Validation,Decisioning,Escalated,Medium,Mobile App,Corporate,West,Bank Statement,POL-SLA-512,Severe,"11,51,698.08",27,5,95.5,18,31.6,Yes,4,Yes,3.4,Fraud Suspected,Rejected - Risk,Disbursement Hold,Mobile App request raised for Auto Loan. Team observed name mismatch in Decisioning; case routed to Application Intake.,Exception memo logged. Customer segment Corporate; resolution path is complete disbursement check.,
LO-2025-000965,2028-05-07,Complaints & Exceptions,Home Loan,Collateral Check,Closure,Pending Documents,Medium,Email,Retail Mass,South,Closure Request,POL-SLA-512,Severe,"44,08,868.93",27,3,100,36,47.8,Yes,3,Yes,2.8,Income Variance,Closed - Duplicate,Sanction Conditions,Case originated via Email for Home Loan. fraud suspicion caused delay at Closure; refer POL-SLA-512.,Analyst checked Closure Request and updated workflow to Pending Documents. Next step: close as duplicate.,
LO-2025-000966,2028-05-08,KYC & Document Validation,Personal Loan,Application Review,Fulfillment,Escalated,High,Branch,Retail Mass,North,Bank Statement,POL-FRAUD-418,Low,"1,51,380.46",36,6,0.3,22,20.2,No,2,Yes,3,Address Mismatch,Rejected - Risk,SLA Monitoring,Case originated via Branch for Personal Loan. duplicate request caused delay at Fulfillment; refer POL-FRAUD-418.,Analyst checked Bank Statement and updated workflow to Escalated. Next step: re-run KYC screening.,
LO-2025-000967,2028-05-09,Servicing & Amendments,SME Working Capital,EMI Restructuring,Decisioning,Escalated,Medium,Email,Affluent,East,Closure Request,POL-DOC-330,High,"52,66,386.06",55,2,16.2,30,39.3,Yes,3,Yes,2.5,Income Variance,Closed - Duplicate,Closure & NOC,Email request raised for SME Working Capital. Team observed income variance in Decisioning; case routed to Servicing & Amendments.,Exception memo logged. Customer segment Affluent; resolution path is update sanction terms.,
LO-2025-000968,2028-05-10,Application Intake,Credit Card,Collateral Check,Validation,Escalated,Low,Mobile App,Affluent,North,Income Proof,POL-COMP-709,Severe,"2,08,058.17",43,1,86.6,42,63.1,Yes,4,Yes,2.4,AML Trigger,Escalated to Ops Manager,Rate Revision,Customer asked for rate revision for Credit Card; system queue delay flagged during Collateral Check. Income Proof review required under POL-COMP-709.,Ops reviewer tagged case as Low due to system queue delay. Suggested action: collect pending documents.,
LO-2025-000969,2028-05-11,Complaints & Exceptions,Home Loan,Disbursement,Intake,In Review,Medium,Mobile App,Retail Mass,East,Bank Statement,POL-KYC-101,High,"36,68,757.95",20,2,35.4,16,13.5,No,0,No,4.7,Customer Dispute,Resolved - Manual Review,SLA Monitoring,Customer submitted closure request for Home Loan; name mismatch flagged during Disbursement. Bank Statement review required under POL-KYC-101.,Exception memo logged. Customer segment Retail Mass; resolution path is collect pending documents.,
LO-2025-000970,2028-05-12,Complaints & Exceptions,Loan Against Property,Income Validation,Fulfillment,In Review,High,Branch,Affluent,North,Exception Memo,POL-FRAUD-418,High,"49,05,350.33",24,4,81.5,16,34,Yes,1,No,3,Missing Document,Escalated to Ops Manager,Sanction Conditions,Affluent borrower submitted Exception Memo; income variance noted while performing Income Validation. Manual review requested.,Analyst checked Exception Memo and updated workflow to In Review. Next step: collect pending documents.,
LO-2025-000971,2028-05-13,KYC & Document Validation,Personal Loan,EMI Restructuring,Post-Disbursement,Pending Documents,Critical,Web Portal,Retail Mass,North,Exception Memo,POL-CREDIT-214,Severe,"7,91,853.45",38,2,91.6,26,43,Yes,4,Yes,3.6,Manual Override Needed,Awaiting Customer Action,Disbursement Hold,Web Portal request raised for Personal Loan. Team observed system queue delay in Post-Disbursement; case routed to KYC & Document Validation.,Analyst checked Exception Memo and updated workflow to Pending Documents. Next step: complete disbursement check.,
LO-2025-000972,2028-05-14,Application Intake,Auto Loan,Disbursement,Approval,Rejected,Critical,Web Portal,Affluent,South,Sanction Letter,POL-CREDIT-214,Moderate,"5,70,888.59",32,2,40,12,1,No,2,Yes,4.7,AML Trigger,Resolved - Standard,Collateral Review,Customer asked for rate revision for Auto Loan; system queue delay flagged during Disbursement. Sanction Letter review required under POL-CREDIT-214.,Ops reviewer tagged case as Critical due to system queue delay. Suggested action: re-run KYC screening.,04/10/25
