case_id,created_date,business_unit,product_type,process_name,workflow_stage,case_status,priority,channel,customer_segment,region,document_type,policy_reference,risk_band,transaction_amount_inr,customer_tenure_months,documents_submitted_count,fraud_alert_score,sla_hours,actual_tat_hours,sla_breach_flag,rework_count,exception_flag,csat_score,root_cause,resolution_code,knowledge_article_tag,case_summary,resolution_notes,closure_date
LO-2025-001124,2025-07-28,Complaints & Exceptions,SME Working Capital,Sanction Review,Approval,Approved,Medium,Branch,Retail Mass,Central,Collateral Deed,POL-SERV-605,High,4184958.80,22,7,70.3,24,24.7,Yes,2,Yes,3.7,System Queue Delay,Awaiting Customer Action,Income Assessment,Customer asked for rate revision for SME Working Capital; name mismatch flagged during Sanction Review. Collateral Deed review required under POL-SERV-605.,Ops reviewer tagged case as Medium due to name mismatch. Suggested action: complete disbursement check.,2025-07-29
LO-2025-001125,2025-11-11,Complaints & Exceptions,Auto Loan,KYC Verification,Intake,Rejected,High,Relationship Manager,SME,West,Exception Memo,POL-CREDIT-214,Moderate,790428.77,1,3,10.2,10,10,No,0,Yes,3.6,Manual Override Needed,Resolved - Manual Review,Sanction Conditions,SME borrower submitted Exception Memo; signature mismatch noted while performing KYC Verification. Manual review requested.,Analyst checked Exception Memo and updated workflow to Rejected. Next step: seek risk approval.,2025-11-12
LO-2025-001126,2025-03-12,Complaints & Exceptions,Auto Loan,Disbursement,Exception Handling,Pending Documents,High,Web Portal,Affluent,Central,KYC Pack,POL-DOC-330,Severe,768196.27,51,6,91.4,14,31.3,Yes,4,Yes,3.6,System Queue Delay,Resolved - Standard,Fraud Escalation,Affluent borrower submitted KYC Pack; address mismatch noted while performing Disbursement. Manual review requested.,Analyst checked KYC Pack and updated workflow to Pending Documents. Next step: contact customer for clarification.,
LO-2025-001127,2025-06-12,Disbursement Control,Home Loan,Fraud Review,Intake,In Review,Medium,Email,Corporate,South,Sanction Letter,POL-CREDIT-214,High,3213305.43,48,4,58.4,8,7.5,No,0,Yes,4.8,AML Trigger,Closed - Duplicate,Collateral Review,Case originated via Email for Home Loan. name mismatch caused delay at Intake; refer POL-CREDIT-214.,Exception memo logged. Customer segment Corporate; resolution path is collect pending documents.,
LO-2025-001128,2025-09-15,Disbursement Control,Home Loan,Income Validation,Exception Handling,Escalated,High,Web Portal,Retail Mass,North,Bank Statement,POL-COMP-709,High,3072812.64,9,1,70.5,16,27.8,Yes,1,Yes,3.7,Income Variance,Rejected - Risk,KYC Exception,Case originated via Web Portal for Home Loan. name mismatch caused delay at Exception Handling; refer POL-COMP-709.,Ops reviewer tagged case as High due to name mismatch. Suggested action: update sanction terms.,
LO-2025-001129,2025-01-05,Credit Decision Support,Personal Loan,Complaint Resolution,Decisioning,Closed,Medium,Email,Affluent,Central,Dispute Form,POL-FRAUD-418,High,585022.53,62,7,79.5,48,61.4,Yes,5,Yes,3.4,Rate Revision Request,Awaiting Customer Action,Income Assessment,Affluent borrower submitted Dispute Form; collateral valuation gap noted while performing Complaint Resolution. Manual review requested.,Ops reviewer tagged case as Medium due to collateral valuation gap. Suggested action: collect pending documents.,2025-01-08
LO-2025-001130,2025-06-19,KYC & Document Validation,Loan Against Property,Application Review,Intake,Pending Documents,Medium,Web Portal,SME,Central,Sanction Letter,POL-DOC-330,High,3029816.91,48,5,7.4,24,30.4,Yes,1,No,3.3,Missing Document,Resolved - Standard,KYC Exception,Customer asked for rate revision for Loan Against Property; income variance flagged during Application Review. Sanction Letter review required under POL-DOC-330.,Branch follow-up completed. income variance remains open; refer to POL-DOC-330 before collect pending documents.,
LO-2025-001131,2025-07-27,Credit Decision Support,Home Loan,Fraud Review,Approval,Escalated,High,Web Portal,Affluent,North,Collateral Deed,POL-KYC-101,High,5234651.85,59,4,62.5,6,26,Yes,3,Yes,3,Collateral Valuation Gap,Rejected - Risk,Sanction Conditions,Customer requested sanction clarification for Home Loan; income variance flagged during Fraud Review. Collateral Deed review required under POL-KYC-101.,Ops reviewer tagged case as High due to income variance. Suggested action: re-run KYC screening.,
LO-2025-001132,2025-09-22,Disbursement Control,Personal Loan,Sanction Review,Approval,Pending Documents,Medium,Web Portal,Affluent,South,KYC Pack,POL-SLA-512,High,245088.77,77,4,82.3,24,41.1,Yes,3,Yes,4.2,Signature Mismatch,Closed - Withdrawn,KYC Exception,Affluent borrower submitted KYC Pack; income variance noted while performing Sanction Review. Manual review requested.,Analyst checked KYC Pack and updated workflow to Pending Documents. Next step: contact customer for clarification.,
LO-2025-001133,2025-02-24,Application Intake,Personal Loan,Complaint Resolution,Intake,Closed,High,Mobile App,Retail Mass,Central,Sanction Letter,POL-FRAUD-418,Low,559829.31,17,1,15.2,46,46,No,0,No,3.6,Rate Revision Request,Resolved - Manual Review,Income Assessment,Case originated via Mobile App for Personal Loan. duplicate request caused delay at Intake; refer POL-FRAUD-418.,Exception memo logged. Customer segment Retail Mass; resolution path is trigger manual credit review.,2025-02-26
LO-2025-001134,2025-10-02,Credit Decision Support,Personal Loan,EMI Restructuring,Decisioning,Approved,High,Branch,Retail Mass,West,Income Proof,POL-FRAUD-418,Moderate,352284.73,48,2,43.1,28,14.5,No,2,Yes,4.6,Missing Document,Closed - Duplicate,Rate Revision,Retail Mass borrower submitted Income Proof; name mismatch noted while performing EMI Restructuring. Manual review requested.,Analyst checked Income Proof and updated workflow to Approved. Next step: re-run KYC screening.,2025-10-03
LO-2025-001135,2025-02-18,Servicing & Amendments,Auto Loan,Fraud Review,Decisioning,In Review,Medium,Branch,Affluent,Central,Bank Statement,POL-DOC-330,Moderate,597341.30,47,10,26.4,8,21.7,Yes,2,Yes,4,Income Variance,Awaiting Customer Action,Closure & NOC,Affluent borrower submitted Bank Statement; duplicate request noted while performing Fraud Review. Manual review requested.,Analyst checked Bank Statement and updated workflow to In Review. Next step: trigger manual credit review.,
LO-2025-001136,2025-08-25,KYC & Document Validation,Personal Loan,EMI Restructuring,Decisioning,Approved,High,Branch,SME,South,KYC Pack,POL-CREDIT-214,Moderate,300595.92,27,6,41.8,28,23,No,3,Yes,3.9,Fraud Suspected,Awaiting Customer Action,Rate Revision,Case originated via Branch for Personal Loan. collateral valuation gap caused delay at Decisioning; refer POL-CREDIT-214.,Ops reviewer tagged case as High due to collateral valuation gap. Suggested action: close as duplicate.,2025-08-26
LO-2025-001137,2025-10-02,KYC & Document Validation,Home Loan,Application Review,Validation,Pending Documents,Medium,Email,Retail Mass,South,KYC Pack,POL-COMP-709,High,3320061.68,44,9,4.3,24,28,Yes,1,Yes,2.8,Fraud Suspected,Rejected - Risk,Fraud Escalation,Email request raised for Home Loan. Team observed collateral valuation gap in Validation; case routed to KYC & Document Validation.,Analyst checked KYC Pack and updated workflow to Pending Documents. Next step: contact customer for clarification.,
LO-2025-001138,2025-03-07,Servicing & Amendments,Personal Loan,Income Validation,Closure,Closed,Medium,Email,Corporate,North,Income Proof,POL-COMP-709,High,927609.81,47,4,70.7,18,27.4,Yes,1,Yes,3.3,Fraud Suspected,Closed - Withdrawn,Disbursement Hold,Email request raised for Personal Loan. Team observed missing bank statement in Closure; case routed to Servicing & Amendments.,Analyst checked Income Proof and updated workflow to Closed. Next step: collect pending documents.,2025-03-08
LO-2025-001139,2025-08-29,Application Intake,Loan Against Property,Application Review,Post-Disbursement,Escalated,Medium,Branch,Affluent,West,Sanction Letter,POL-SERV-605,High,5625451.39,42,2,65.7,24,30.2,Yes,3,Yes,2.2,Missing Document,Closed - Duplicate,Rate Revision,Customer requested sanction clarification for Loan Against Property; system queue delay flagged during Application Review. Sanction Letter review required under POL-SERV-605.,Exception memo logged. Customer segment Affluent; resolution path is trigger manual credit review.,
LO-2025-001140,2025-11-11,Disbursement Control,Auto Loan,Disbursement,Post-Disbursement,In Review,Medium,Web Portal,Affluent,West,Sanction Letter,POL-CREDIT-214,Moderate,929232.73,60,4,0,16,16.9,Yes,0,No,3.6,Collateral Valuation Gap,Awaiting Customer Action,Disbursement Hold,Web Portal request raised for Auto Loan. Team observed name mismatch in Post-Disbursement; case routed to Disbursement Control.,Ops reviewer tagged case as Medium due to name mismatch. Suggested action: complete disbursement check.,
LO-2025-001141,2025-12-10,Credit Decision Support,Home Loan,Collateral Check,Closure,Pending Documents,High,Mobile App,SME,South,KYC Pack,POL-FRAUD-418,Severe,3804305.97,39,3,94.7,34,60.3,Yes,1,No,3.6,Missing Document,Resolved - Manual Review,Rate Revision,Customer requested disbursement for Home Loan; AML alert flagged during Collateral Check. KYC Pack review required under POL-FRAUD-418.,Branch follow-up completed. AML alert remains open; refer to POL-FRAUD-418 before contact customer for clarification.,
LO-2025-001142,2025-06-28,Complaints & Exceptions,Home Loan,Application Review,Post-Disbursement,Open,Low,Relationship Manager,Corporate,West,KYC Pack,POL-KYC-101,High,3822061.26,63,4,79.7,30,18.6,No,2,Yes,3.5,Fraud Suspected,Rejected - Risk,KYC Exception,Corporate borrower submitted KYC Pack; missing bank statement noted while performing Application Review. Manual review requested.,Branch follow-up completed. missing bank statement remains open; refer to POL-KYC-101 before contact customer for clarification.,
LO-2025-001143,2025-05-05,KYC & Document Validation,Home Loan,Fraud Review,Fulfillment,In Review,High,Mobile App,Retail Mass,Central,Dispute Form,POL-FRAUD-418,Severe,3486823.99,39,2,96.2,6,14.9,Yes,1,Yes,3.8,Manual Override Needed,Resolved - Standard,Income Assessment,Case originated via Mobile App for Home Loan. AML alert caused delay at Fulfillment; refer POL-FRAUD-418.,Ops reviewer tagged case as High due to AML alert. Suggested action: seek risk approval.,
LO-2025-001144,2025-09-13,Application Intake,Credit Card,Closure Request,Fulfillment,Closed,Medium,Web Portal,SME,South,Collateral Deed,POL-FRAUD-418,Moderate,82256.05,59,5,47.3,20,41.9,Yes,0,Yes,4.3,Fraud Suspected,Rejected - Policy,Rate Revision,SME borrower submitted Collateral Deed; AML alert noted while performing Closure Request. Manual review requested.,Analyst checked Collateral Deed and updated workflow to Closed. Next step: collect pending documents.,2025-09-15
LO-2025-001145,2025-07-25,KYC & Document Validation,Home Loan,Application Review,Intake,Rejected,Medium,Branch,Retail Mass,North,Closure Request,POL-DOC-330,High,3216780.77,5,4,0,24,23.2,No,3,Yes,4.2,Address Mismatch,Awaiting Customer Action,Collateral Review,Customer requested sanction clarification for Home Loan; system queue delay flagged during Application Review. Closure Request review required under POL-DOC-330.,Ops reviewer tagged case as Medium due to system queue delay. Suggested action: update sanction terms.,2025-07-26
LO-2025-001146,2025-02-03,Servicing & Amendments,Credit Card,Collateral Check,Decisioning,Escalated,High,Branch,Retail Mass,North,KYC Pack,POL-SERV-605,Moderate,123339.01,41,2,37,34,48.4,Yes,2,Yes,4.1,Missing Document,Resolved - Standard,SLA Monitoring,Customer requested sanction clarification for Credit Card; name mismatch flagged during Collateral Check. KYC Pack review required under POL-SERV-605.,Analyst checked KYC Pack and updated workflow to Escalated. Next step: close as duplicate.,
LO-2025-001147,2025-12-28,Disbursement Control,Home Loan,Collateral Check,Decisioning,Closed,Low,Mobile App,Corporate,South,KYC Pack,POL-SLA-512,High,3197305.75,39,5,84.3,42,59.7,Yes,3,Yes,3.6,Rate Revision Request,Closed - Duplicate,Sanction Conditions,Case originated via Mobile App for Home Loan. name mismatch caused delay at Decisioning; refer POL-SLA-512.,Analyst checked KYC Pack and updated workflow to Closed. Next step: update sanction terms.,2025-12-30
LO-2025-001148,2025-08-23,Credit Decision Support,Auto Loan,Application Review,Approval,Closed,Low,Branch,Affluent,Central,Income Proof,POL-DOC-330,High,684615.73,38,3,76.1,30,34.2,Yes,2,Yes,3.2,Manual Override Needed,Awaiting Customer Action,Disbursement Hold,Branch request raised for Auto Loan. Team observed system queue delay in Approval; case routed to Credit Decision Support.,Analyst checked Income Proof and updated workflow to Closed. Next step: collect pending documents.,2025-08-24
LO-2025-001149,2025-06-07,Complaints & Exceptions,SME Working Capital,Collateral Check,Intake,Rejected,Medium,Branch,Retail Mass,Central,Collateral Deed,POL-CREDIT-214,High,7215703.38,47,8,18.1,36,31.7,No,6,Yes,3.2,Name Mismatch,Resolved - Standard,Complaint Handling,Branch request raised for SME Working Capital. Team observed address mismatch in Intake; case routed to Complaints & Exceptions.,Exception memo logged. Customer segment Retail Mass; resolution path is re-run KYC screening.,2025-06-08
LO-2025-001150,2025-01-13,Application Intake,Credit Card,Closure Request,Decisioning,Escalated,Low,Web Portal,Retail Mass,South,Sanction Letter,POL-FRAUD-418,Moderate,156670.04,44,4,54.1,26,39.2,Yes,0,Yes,3.1,Address Mismatch,Rejected - Policy,Closure & NOC,Web Portal request raised for Credit Card. Team observed fraud suspicion in Decisioning; case routed to Application Intake.,Exception memo logged. Customer segment Retail Mass; resolution path is seek risk approval.,
LO-2025-001151,2025-08-26,Credit Decision Support,Home Loan,Closure Request,Approval,Escalated,Low,Relationship Manager,Retail Mass,West,Income Proof,POL-FRAUD-418,High,5762763.60,20,4,0,26,36.4,Yes,4,Yes,4.1,System Queue Delay,Awaiting Customer Action,Collateral Review,Retail Mass borrower submitted Income Proof; missing bank statement noted while performing Closure Request. Manual review requested.,Analyst checked Income Proof and updated workflow to Escalated. Next step: seek risk approval.,
LO-2025-001152,2025-01-16,Credit Decision Support,Auto Loan,Closure Request,Validation,In Review,Medium,Web Portal,Retail Mass,Central,Sanction Letter,POL-SLA-512,Moderate,1064550.30,27,3,43.8,20,14.7,No,0,No,5,System Queue Delay,Awaiting Customer Action,Complaint Handling,Customer asked for rate revision for Auto Loan; name mismatch flagged during Closure Request. Sanction Letter review required under POL-SLA-512.,Analyst checked Sanction Letter and updated workflow to In Review. Next step: complete disbursement check.,
LO-2025-001153,2025-02-11,Disbursement Control,Personal Loan,Complaint Resolution,Intake,Closed,Medium,Email,Retail Mass,West,Closure Request,POL-COMP-709,Severe,321316.59,1,2,87.7,48,44.8,No,2,Yes,4.9,Name Mismatch,Resolved - Standard,Complaint Handling,Retail Mass borrower submitted Closure Request; fraud suspicion noted while performing Complaint Resolution. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is collect pending documents.,2025-02-13
LO-2025-001154,2025-11-17,KYC & Document Validation,Credit Card,Application Review,Intake,Approved,Medium,Mobile App,Affluent,Central,Exception Memo,POL-SLA-512,Low,116873.95,41,1,19.5,24,19.3,No,0,Yes,4.7,AML Trigger,Rejected - Policy,Rate Revision,Mobile App request raised for Credit Card. Team observed system queue delay in Intake; case routed to KYC & Document Validation.,Analyst checked Exception Memo and updated workflow to Approved. Next step: trigger manual credit review.,2025-11-18
